gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,ni,pi,txpd,costat,ggroup
029382,12/31/2007,2007,INDL,C,D,STD,USD,35.6900,56.1360,20.1780,A,2520
029382,12/31/2008,2008,INDL,C,D,STD,USD,27.9760,46.3060,23.3060,A,2520
029382,12/31/2009,2009,INDL,C,D,STD,USD,50.1070,80.7890,30.5080,A,2520
029382,12/31/2010,2010,INDL,C,D,STD,USD,75.7250,125.8570,42.6510,A,2520
029382,12/31/2011,2011,INDL,C,D,STD,USD,97.3190,158.7920,59.6330,A,2520
029382,12/31/2012,2012,INDL,C,D,STD,USD,119.6260,184.1870,52.7110,A,2520
029382,12/31/2013,2013,INDL,C,D,STD,USD,132.0070,208.9510,57.1470,A,2520
029382,12/31/2014,2014,INDL,C,D,STD,USD,111.8800,171.3930,49.8290,A,2520
029382,12/31/2015,2015,INDL,C,D,STD,USD,112.9380,172.4660,39.4240,A,2520
029382,12/31/2016,2016,INDL,C,D,STD,USD,120.9110,171.0000,55.3840,A,2520
029382,12/31/2017,2017,INDL,C,D,STD,USD,117.9480,172.3270,61.9790,A,2520
029382,12/31/2018,2018,INDL,C,D,STD,USD,129.1360,177.3400,37.1050,A,2520
029382,12/31/2019,2019,INDL,C,D,STD,USD,141.3110,181.2260,29.5520,A,2520
029382,12/31/2020,2020,INDL,C,D,STD,USD,-18.3970,-29.9850,5.1470,A,2520
029627,03/31/2002,2001,INDL,C,D,STD,USD,1.4870,3.0410,1.8000,A,2520
029627,03/31/2003,2002,INDL,C,D,STD,USD,1.2110,1.9990,1.8400,A,2520
029627,03/31/2004,2003,INDL,C,D,STD,USD,1.0460,1.6750,0.2440,A,2520
029627,03/31/2005,2004,INDL,C,D,STD,USD,4.5820,7.3150,3.6130,A,2520
029627,03/31/2006,2005,INDL,C,D,STD,USD,-6.6530,-10.8270,0.2700,A,2520
029627,03/31/2007,2006,INDL,C,D,STD,USD,3.7050,5.9300,0.1860,A,2520
029627,03/31/2008,2007,INDL,C,D,STD,USD,3.1680,5.9120,1.3400,A,2520
029627,03/31/2009,2008,INDL,C,D,STD,USD,-32.6140,-29.6810,0.6730,A,2520
029627,03/31/2010,2009,INDL,C,D,STD,USD,4.4630,5.9330,1.0070,A,2520
029627,03/31/2011,2010,INDL,C,D,STD,USD,10.9350,17.3020,6.4970,A,2520
029627,03/31/2012,2011,INDL,C,D,STD,USD,-1.6140,-2.8730,0.8270,A,2520
029627,03/31/2013,2012,INDL,C,D,STD,USD,-11.2000,-9.1640,2.9790,A,2520
029627,03/31/2014,2013,INDL,C,D,STD,USD,-7.4410,-7.8350,1.6560,A,2520
029627,03/31/2015,2014,INDL,C,D,STD,USD,4.7470,-2.4320,0.8700,A,2520
029627,03/31/2016,2015,INDL,C,D,STD,USD,-11.6200,-10.7830,0.5250,A,2520
029755,09/30/2000,2000,INDL,C,D,STD,USD,43.6060,71.4850,31.5330,A,2520
029755,09/30/2001,2001,INDL,C,D,STD,USD,74.8760,123.9500,38.2880,A,2520
029755,09/30/2002,2002,INDL,C,D,STD,USD,122.6340,202.0590,81.5340,A,2520
029755,09/30/2003,2003,INDL,C,D,STD,USD,172.7450,285.5290,77.9040,A,2520
029755,09/30/2004,2004,INDL,C,D,STD,USD,235.8110,386.5750,170.4750,A,2520
029755,09/30/2005,2005,INDL,C,D,STD,USD,262.5240,499.3340,233.9650,A,2520
029755,09/30/2006,2006,INDL,C,D,STD,USD,388.7610,613.2140,228.1810,A,2520
029755,09/30/2007,2007,INDL,C,D,STD,USD,-411.0730,-633.2800,15.8000,A,2520
029755,09/30/2008,2008,INDL,C,D,STD,USD,-951.9120,-866.0840,-56.3000,A,2520
029755,09/30/2009,2009,INDL,C,D,STD,USD,-189.3830,-186.5460,-162.8000,A,2520
029755,09/30/2010,2010,INDL,C,D,STD,USD,-34.0490,-148.2710,-135.1480,A,2520
029755,09/30/2011,2011,INDL,C,D,STD,USD,-204.8590,-196.8180,-5.4180,A,2520
029755,09/30/2012,2012,INDL,C,D,STD,USD,-145.3260,-175.9700,-1.7370,A,2520
029755,09/30/2013,2013,INDL,C,D,STD,USD,-33.8680,-35.6530,-6.3270,A,2520
029755,09/30/2014,2014,INDL,C,D,STD,USD,34.3830,-6.8740,-33.0590,A,2520
029755,09/30/2015,2015,INDL,C,D,STD,USD,344.0940,22.0300,0.9420,A,2520
029755,09/30/2016,2016,INDL,C,D,STD,USD,4.6930,21.7030,1.2190,A,2520
029755,09/30/2017,2017,INDL,C,D,STD,USD,31.8130,34.6490,1.2650,A,2520
029755,09/30/2018,2018,INDL,C,D,STD,USD,-45.3750,49.4380,0.4450,A,2520
029755,09/30/2019,2019,INDL,C,D,STD,USD,-79.5200,-116.6380,0.7540,A,2520
029755,09/30/2020,2020,INDL,C,D,STD,USD,52.2260,71.2890,0.2310,A,2520
029755,09/30/2021,2021,INDL,C,D,STD,USD,122.0210,143.7260,2.3840,A,2520
030964,03/31/2000,1999,INDL,C,D,STD,USD,0.7380,0.5780,0.0210,A,2520
030964,03/31/2001,2000,INDL,C,D,STD,USD,4.1650,4.1880,0.0120,A,2520
030964,03/31/2002,2001,INDL,C,D,STD,USD,8.0650,8.1850,0.1020,A,2520
030964,03/31/2003,2002,INDL,C,D,STD,USD,1.2180,1.4170,0.0440,A,2520
030964,03/31/2004,2003,INDL,C,D,STD,USD,-22.6830,-21.9250,1.3890,A,2520
030964,03/31/2005,2004,INDL,C,D,STD,USD,-3.5920,-3.5920,0.0500,A,2520
030964,03/31/2006,2005,INDL,C,D,STD,USD,-1.9050,-1.9050,0.0000,A,2520
030964,03/31/2007,2006,INDL,C,D,STD,USD,0.7390,-1.7150,0.0000,A,2520
030964,03/31/2008,2007,INDL,C,D,STD,USD,0.0020,0.0020,,A,2520
030964,03/31/2009,2008,INDL,C,D,STD,USD,-2.1910,-2.1550,0.1370,A,2520
030964,03/31/2010,2009,INDL,C,D,STD,USD,-3.0510,-3.0510,-0.0240,A,2520
030964,03/31/2011,2010,INDL,C,D,STD,USD,-0.6200,-0.6200,0.0020,A,2520
030964,03/31/2012,2011,INDL,C,D,STD,USD,0.4630,0.4630,0.0040,A,2520
030964,03/31/2013,2012,INDL,C,D,STD,USD,3.1410,1.5210,0.0040,A,2520
030964,03/31/2014,2013,INDL,C,D,STD,USD,1.0040,0.2260,0.0130,A,2520
030964,03/31/2015,2014,INDL,C,D,STD,USD,0.1700,0.2630,0.0000,A,2520
030964,03/31/2016,2015,INDL,C,D,STD,USD,1.7030,1.6020,0.0000,A,2520
030964,03/31/2017,2016,INDL,C,D,STD,USD,1.7060,2.7230,0.0590,A,2520
030964,03/31/2018,2017,INDL,C,D,STD,USD,0.1520,0.6970,0.0300,A,2520
030964,03/31/2019,2018,INDL,C,D,STD,USD,0.6320,0.7910,0.0000,A,2520
030964,03/31/2020,2019,INDL,C,D,STD,USD,-2.8570,-3.4990,0.0000,A,2520
030964,03/31/2021,2020,INDL,C,D,STD,USD,2.1720,2.6290,,A,2520
032352,12/31/2015,2015,INDL,C,D,STD,USD,19.7110,32.0360,9.7000,A,2520
032352,12/31/2016,2016,INDL,C,D,STD,USD,26.1790,41.1630,13.2000,A,2520
032352,12/31/2017,2017,INDL,C,D,STD,USD,17.9050,36.0770,11.8000,A,2520
032352,12/31/2018,2018,INDL,C,D,STD,USD,21.7840,28.0290,10.8000,A,2520
032352,12/31/2019,2019,INDL,C,D,STD,USD,-13.5070,24.1770,5.4000,A,2520
032352,12/31/2020,2020,INDL,C,D,STD,USD,46.2580,33.7320,1.9000,A,2520
032819,06/30/2016,2016,INDL,C,D,STD,USD,3.4830,4.0900,0.0040,A,2520
032819,06/30/2017,2017,INDL,C,D,STD,USD,4.9460,5.8890,0.0000,A,2520
032819,06/30/2018,2018,INDL,C,D,STD,USD,4.6040,5.5290,0.0340,A,2520
032819,06/30/2019,2019,INDL,C,D,STD,USD,1.4210,1.7830,0.0740,A,2520
032819,06/30/2020,2020,INDL,C,D,STD,USD,-8.4420,-8.3720,0.0330,A,2520
032819,06/30/2021,2021,INDL,C,D,STD,USD,1.5120,1.9400,-0.0260,A,2520
033068,12/31/2017,2017,INDL,C,D,STD,USD,,,,A,2520
033068,12/31/2018,2018,INDL,C,D,STD,USD,-4.3220,-19.6140,,A,2520
033068,12/31/2019,2019,INDL,C,D,STD,USD,-4.0270,-11.9790,0.1220,A,2520
033068,12/31/2020,2020,INDL,C,D,STD,USD,-236.8670,-273.5290,2.0600,A,2520
033425,01/31/2017,2016,INDL,C,D,STD,USD,-6.8740,-6.7360,,A,2520
033425,01/31/2018,2017,INDL,C,D,STD,USD,-5.5020,-5.4760,,A,2520
033425,01/31/2019,2018,INDL,C,D,STD,USD,-6.7040,-6.6880,0.0180,A,2520
033425,01/31/2020,2019,INDL,C,D,STD,USD,-15.2050,-15.1620,0.0430,A,2520
033425,01/31/2021,2020,INDL,C,D,STD,USD,14.7270,14.8130,0.0860,A,2520
033429,12/31/2017,2017,INDL,C,D,STD,USD,1.5330,1.6670,0.0640,A,2520
033429,12/31/2018,2018,INDL,C,D,STD,USD,-5.3300,-5.0400,0.2650,A,2520
033429,12/31/2019,2019,INDL,C,D,STD,USD,-12.9300,-14.2190,0.2350,A,2520
033429,12/31/2020,2020,INDL,C,D,STD,USD,-5.1530,-6.2880,0.0000,A,2520
033476,03/31/2016,2015,INDL,C,D,STD,USD,9.0760,9.0100,,A,2520
033476,03/31/2017,2016,INDL,C,D,STD,USD,10.6920,10.6480,,A,2520
033476,03/31/2018,2017,INDL,C,D,STD,USD,10.4100,11.8030,,A,2520
033476,03/31/2019,2018,INDL,C,D,STD,USD,5.1120,6.3720,0.1750,A,2520
033476,03/31/2020,2019,INDL,C,D,STD,USD,6.4750,7.6440,1.4840,A,2520
033476,03/31/2021,2020,INDL,C,D,STD,USD,4.1500,5.4940,0.7730,A,2520
033652,03/31/2015,2014,INDL,C,D,STD,USD,,,,A,2520
033652,03/31/2016,2015,INDL,C,D,STD,USD,,,,A,2520
033652,03/31/2017,2016,INDL,C,D,STD,USD,,,,A,2520
033652,03/31/2018,2017,INDL,C,D,STD,USD,,,,A,2520
033652,03/31/2019,2018,INDL,C,D,STD,USD,-58.2080,-41.3030,13.5370,A,2520
033652,03/31/2020,2019,INDL,C,D,STD,USD,58.1600,85.0540,22.3120,A,2520
033652,03/31/2021,2020,INDL,C,D,STD,USD,84.8990,111.4000,17.5400,A,2520
033733,12/31/2016,2016,INDL,C,D,STD,USD,,,,A,2520
033733,12/31/2017,2017,INDL,C,D,STD,USD,26.3480,26.4720,0.1500,A,2520
033733,12/31/2018,2018,INDL,C,D,STD,USD,21.5130,30.6450,5.1530,A,2520
033733,12/31/2019,2019,INDL,C,D,STD,USD,28.8440,37.5900,9.3060,A,2520
033733,12/31/2020,2020,INDL,C,D,STD,USD,37.9950,48.8220,6.7280,A,2520
033767,09/30/2013,2013,INDL,C,D,STD,USD,,,,A,2520
033767,09/30/2014,2014,INDL,C,D,STD,USD,,,,A,2520
033767,09/30/2015,2015,INDL,C,D,STD,USD,,,,A,2520
033767,09/30/2016,2016,INDL,C,D,STD,USD,-38.2140,-35.5700,0.2330,A,2520
033767,09/30/2017,2017,INDL,C,D,STD,USD,-14.2170,-16.5080,0.4610,A,2520
033767,09/30/2018,2018,INDL,C,D,STD,USD,-15.6040,-14.5480,1.4300,A,2520
033767,09/30/2019,2019,INDL,C,D,STD,USD,-4.7660,-1.0760,3.5700,A,2520
033767,09/30/2020,2020,INDL,C,D,STD,USD,-20.1150,-20.0830,0.7830,A,2520
033767,09/30/2021,2021,INDL,C,D,STD,USD,158.5950,156.9250,4.1140,A,2520
033781,12/31/2016,2016,INDL,C,D,STD,USD,-4.7320,-4.7320,0.0000,A,2520
033781,12/31/2017,2017,INDL,C,D,STD,USD,-5.9410,-5.9410,0.0000,A,2520
033781,12/31/2018,2018,INDL,C,D,STD,USD,-27.6510,-27.6510,0.0000,A,2520
033781,12/31/2019,2019,INDL,C,D,STD,USD,-4.3010,-4.3010,0.0010,A,2520
033781,12/31/2020,2020,INDL,C,D,STD,USD,-17.3490,-17.3490,0.0010,A,2520
034068,12/31/2016,2016,INDL,C,D,STD,USD,2.3420,2.0180,0.0000,A,2520
034068,12/31/2017,2017,INDL,C,D,STD,USD,14.3310,16.5930,0.6000,A,2520
034068,12/31/2018,2018,INDL,C,D,STD,USD,9.5030,13.0000,4.0220,A,2520
034068,12/31/2019,2019,INDL,C,D,STD,USD,41.9600,48.6890,4.1520,A,2520
034068,12/31/2020,2020,INDL,C,D,STD,USD,26.3740,33.1370,4.1650,A,2520
035035,12/31/2014,2014,INDL,C,D,STD,USD,,,,A,2520
035035,12/31/2015,2015,INDL,C,D,STD,USD,,,,A,2520
035035,12/31/2016,2016,INDL,C,D,STD,USD,,,,A,2520
035035,12/31/2017,2017,INDL,C,D,STD,USD,116.1910,359.1530,1.7230,A,2520
035035,12/31/2018,2018,INDL,C,D,STD,USD,263.0730,340.0780,0.1800,A,2520
035035,12/31/2019,2019,INDL,C,D,STD,USD,96.6540,135.1940,28.8860,A,2520
035035,12/31/2020,2020,INDL,C,D,STD,USD,67.9230,72.9360,15.6260,A,2520
035210,12/31/2016,2016,INDL,C,D,STD,USD,,,,A,2520
035210,12/31/2017,2017,INDL,C,D,STD,USD,-23.0670,-23.0290,0.0050,A,2520
035210,12/31/2018,2018,INDL,C,D,STD,USD,-31.8230,-31.7680,0.0030,A,2520
035210,12/31/2019,2019,INDL,C,D,STD,USD,-58.7890,-58.7600,0.0210,A,2520
035210,12/31/2020,2020,INDL,C,D,STD,USD,-63.1260,-63.0780,0.0460,A,2520
035539,12/31/2017,2017,INDL,C,D,STD,USD,-3.2330,-3.2330,0.0010,A,2520
035539,12/31/2018,2018,INDL,C,D,STD,USD,-5.0510,-5.0510,0.0010,A,2520
035627,06/30/2017,2017,INDL,C,D,STD,USD,,,,A,2520
035627,06/30/2018,2018,INDL,C,D,STD,USD,-47.9000,-47.8000,,A,2520
035627,06/30/2019,2019,INDL,C,D,STD,USD,-195.6000,-195.5000,,A,2520
035627,06/30/2020,2020,INDL,C,D,STD,USD,-71.6000,-68.4000,4.1000,A,2520
035627,06/30/2021,2021,INDL,C,D,STD,USD,-189.0000,-198.2000,3.5000,A,2520
036050,12/31/2017,2017,INDL,C,D,STD,USD,-73.3920,-73.3690,0.0000,A,2520
036050,12/31/2018,2018,INDL,C,D,STD,USD,-92.0920,-92.0530,0.0000,A,2520
036050,12/31/2019,2019,INDL,C,D,STD,USD,-93.0400,-92.9530,,A,2520
036050,12/31/2020,2020,INDL,C,D,STD,USD,-89.5550,-89.5030,,A,2520
036153,12/31/2017,2017,INDL,C,D,STD,USD,,,,A,2520
036153,03/31/2019,2018,INDL,C,D,STD,USD,-11.7090,-11.7090,0.0000,A,2520
036153,03/31/2020,2019,INDL,C,D,STD,USD,-14.5570,-14.5570,0.0000,A,2520
036153,03/31/2021,2020,INDL,C,D,STD,USD,-7.8120,-7.8120,0.0000,A,2520
036349,12/31/2018,2018,INDL,C,D,STD,USD,,,,A,2520
036349,12/31/2019,2019,INDL,C,D,STD,USD,0.2360,-0.4380,,A,2520
036349,12/31/2020,2020,INDL,C,D,STD,USD,-3.5330,-3.6450,,A,2520
036826,04/30/2016,2015,INDL,C,D,STD,USD,,,,A,2520
036826,04/30/2017,2016,INDL,C,D,STD,USD,,,,A,2520
036826,04/30/2018,2017,INDL,C,D,STD,USD,,,,A,2520
036826,04/30/2019,2018,INDL,C,D,STD,USD,-9.5210,-8.7870,,A,2520
036826,04/30/2020,2019,INDL,C,D,STD,USD,-96.2010,-107.8540,,A,2520
036826,04/30/2021,2020,INDL,C,D,STD,USD,18.4050,24.2920,7.9510,A,2520
037793,12/31/2018,2018,INDL,C,D,STD,USD,17.3220,23.2610,,A,2520
037793,12/31/2019,2019,INDL,C,D,STD,USD,39.1910,44.8980,,A,2520
037793,12/31/2020,2020,INDL,C,D,STD,USD,79.0930,84.5130,,A,2520
038125,12/31/2019,2019,INDL,C,D,STD,USD,8.5000,12.1000,13.0000,A,2520
038125,12/31/2020,2020,INDL,C,D,STD,USD,43.3000,57.8000,12.0000,A,2520
038576,12/31/2016,2016,INDL,C,D,STD,USD,,,,A,2520
038576,12/31/2017,2017,INDL,C,D,STD,USD,,,,A,2520
038576,12/31/2018,2018,INDL,C,D,STD,USD,,,,A,2520
038576,12/31/2019,2019,INDL,C,D,STD,USD,7.4570,2.7860,0.1680,A,2520
038576,12/31/2020,2020,INDL,C,D,STD,USD,15.9830,22.7590,14.8150,A,2520
039201,09/30/2018,2018,INDL,C,D,STD,USD,,,,A,2520
039201,09/30/2019,2019,INDL,C,D,STD,USD,50.1200,63.6640,13.7880,A,2520
039201,09/30/2020,2020,INDL,C,D,STD,USD,88.8800,102.6920,10.2950,A,2520
039201,09/30/2021,2021,INDL,C,D,STD,USD,47.7260,8.5530,20.5170,A,2520
039286,12/31/2019,2019,INDL,C,D,STD,USD,-34.3640,-47.8180,-1.5910,A,2520
039286,12/31/2020,2020,INDL,C,D,STD,USD,-24.8840,-29.5790,0.2170,A,2520
039317,12/31/2019,2019,INDL,C,D,STD,USD,-29.5930,-29.4690,0.1240,A,2520
039317,12/31/2020,2020,INDL,C,D,STD,USD,31.6020,32.3510,0.0760,A,2520
039481,12/31/2019,2019,INDL,C,D,STD,USD,-1.5210,3.2490,2.2330,A,2520
039481,12/31/2020,2020,INDL,C,D,STD,USD,-30.5470,-27.1260,5.7420,A,2520
039546,12/31/2019,2019,INDL,C,D,STD,USD,-14.5270,-10.8520,0.1790,A,2520
039546,12/31/2020,2020,INDL,C,D,STD,USD,-25.8600,-29.9730,0.1100,A,2520
039823,12/31/2019,2019,INDL,C,D,STD,USD,-29.5400,-29.5370,,A,2520
039823,12/31/2020,2020,INDL,C,D,STD,USD,-24.2030,-24.1040,,A,2520
061212,12/31/2000,2000,INDL,C,D,STD,USD,6.2260,10.4680,5.5910,A,2520
061212,12/31/2001,2001,INDL,C,D,STD,USD,-5.3290,-6.9350,1.5260,A,2520
061212,12/31/2002,2002,INDL,C,D,STD,USD,-37.9280,-33.8220,-1.4720,A,2520
061212,12/31/2003,2003,INDL,C,D,STD,USD,-21.7950,-16.5730,-4.6280,A,2520
061212,12/31/2004,2004,INDL,C,D,STD,USD,-2.2910,-2.2790,-0.3290,A,2520
061212,12/31/2005,2005,INDL,C,D,STD,USD,3.7570,0.9770,0.1690,A,2520
061212,12/31/2006,2006,INDL,C,D,STD,USD,0.6250,1.0560,0.1370,A,2520
061212,12/31/2007,2007,INDL,C,D,STD,USD,-12.5860,-13.0220,1.0870,A,2520
062262,09/30/2000,2000,INDL,C,D,STD,USD,-0.2790,-0.2240,0.0500,A,2520
062262,09/30/2001,2001,INDL,C,D,STD,USD,-1.9790,-0.6350,0.0100,A,2520
062262,09/30/2002,2002,INDL,C,D,STD,USD,0.8560,0.6760,0.0000,A,2520
062262,09/30/2003,2003,INDL,C,D,STD,USD,1.4450,1.2510,0.0000,A,2520
062262,09/30/2004,2004,INDL,C,D,STD,USD,1.9390,1.6970,0.0920,A,2520
062262,09/30/2005,2005,INDL,C,D,STD,USD,9.4340,12.4890,0.0350,A,2520
062262,09/30/2006,2006,INDL,C,D,STD,USD,1.5410,2.4930,0.6300,A,2520
062262,09/30/2007,2007,INDL,C,D,STD,USD,-0.5530,-0.8030,0.2390,A,2520
062262,09/30/2008,2008,INDL,C,D,STD,USD,-0.8890,-1.0450,0.0110,A,2520
062262,09/30/2009,2009,INDL,C,D,STD,USD,-1.3940,-1.0940,0.0260,A,2520
062262,09/30/2010,2010,INDL,C,D,STD,USD,-1.6850,-1.5610,0.0000,A,2520
062262,09/30/2011,2011,INDL,C,D,STD,USD,-2.9010,-2.9570,0.0010,A,2520
062262,09/30/2012,2012,INDL,C,D,STD,USD,-9.6340,-3.2980,0.0000,A,2520
062262,09/30/2013,2013,INDL,C,D,STD,USD,-0.2070,0.0060,0.0060,A,2520
062262,09/30/2014,2014,INDL,C,D,STD,USD,-0.8000,-0.4740,0.0060,A,2520
062262,09/30/2015,2015,INDL,C,D,STD,USD,-1.4340,-1.6330,0.0000,A,2520
062262,09/30/2016,2016,INDL,C,D,STD,USD,0.6070,0.6070,,A,2520
062262,09/30/2017,2017,INDL,C,D,STD,USD,0.5790,0.5790,0.0000,A,2520
062262,09/30/2018,2018,INDL,C,D,STD,USD,1.3790,0.6320,0.0030,A,2520
062262,09/30/2019,2019,INDL,C,D,STD,USD,-3.6040,-3.6080,0.0000,A,2520
062262,09/30/2020,2020,INDL,C,D,STD,USD,-1.7750,-1.7660,0.0050,A,2520
062262,09/30/2021,2021,INDL,C,D,STD,USD,0.5240,0.5240,0.0080,A,2520
062745,12/31/2000,2000,INDL,C,D,STD,USD,28.6370,40.3340,8.6010,A,2520
062745,12/31/2001,2001,INDL,C,D,STD,USD,28.2330,38.0300,14.0080,A,2520
062745,12/31/2002,2002,INDL,C,D,STD,USD,31.2710,41.1300,3.2350,A,2520
062745,12/31/2003,2003,INDL,C,D,STD,USD,15.8950,17.3350,9.6940,A,2520
062745,12/31/2004,2004,INDL,C,D,STD,USD,43.5590,59.0920,2.6880,A,2520
062745,12/31/2005,2005,INDL,C,D,STD,USD,63.4930,96.6370,41.2840,A,2520
062745,12/31/2006,2006,INDL,C,D,STD,USD,72.3750,105.9350,19.4960,A,2520
062745,12/31/2007,2007,INDL,C,D,STD,USD,88.9910,129.5410,32.1980,A,2520
062745,12/31/2008,2008,INDL,C,D,STD,USD,76.0570,88.8990,43.4080,A,2520
062745,12/31/2009,2009,INDL,C,D,STD,USD,-385.5100,-476.1880,5.9390,A,2520
062745,12/31/2010,2010,INDL,C,D,STD,USD,47.0490,49.7420,22.5390,A,2520
062745,12/31/2011,2011,INDL,C,D,STD,USD,8.4720,-0.5380,-7.2490,A,2520
062745,12/31/2012,2012,INDL,C,D,STD,USD,-104.8000,-18.6490,-9.0200,A,2520
062745,12/31/2013,2013,INDL,C,D,STD,USD,-53.9060,-51.2950,-4.6440,A,2520
062745,12/31/2014,2014,INDL,C,D,STD,USD,21.5090,25.2240,0.9450,A,2520
062745,12/31/2015,2015,INDL,C,D,STD,USD,23.2540,26.5930,7.8320,A,2520
062745,12/31/2016,2016,INDL,C,D,STD,USD,1.2430,5.3760,2.1650,A,2520
062745,12/31/2017,2017,INDL,C,D,STD,USD,-83.0850,-81.4220,4.0760,A,2520
062745,12/31/2018,2018,INDL,C,D,STD,USD,-42.3680,-39.4740,2.0960,A,2520
062745,12/31/2019,2019,INDL,C,D,STD,USD,-55.5480,-53.4670,0.0290,A,2520
062745,12/31/2020,2020,INDL,C,D,STD,USD,-14.2740,-13.4090,3.8490,A,2520
062897,12/31/2000,2000,INDL,C,D,STD,USD,74.9000,101.1000,35.5000,A,2520
062897,12/31/2001,2001,INDL,C,D,STD,USD,61.5000,82.2000,26.7000,A,2520
062897,12/31/2002,2002,INDL,C,D,STD,USD,90.1000,117.4000,20.6000,A,2520
062897,12/31/2003,2003,INDL,C,D,STD,USD,47.9000,56.6000,35.7000,A,2520
062897,12/31/2004,2004,INDL,C,D,STD,USD,86.9000,102.0000,45.8000,A,2520
062897,12/31/2005,2005,INDL,C,D,STD,USD,85.4000,65.7000,-34.7000,A,2520
062897,12/31/2006,2006,INDL,C,D,STD,USD,94.2000,103.8000,29.5000,A,2520
062897,12/31/2007,2007,INDL,C,D,STD,USD,116.9000,141.4000,49.1000,A,2520
062897,12/31/2008,2008,INDL,C,D,STD,USD,161.4000,201.9000,70.5000,A,2520
062897,12/31/2009,2009,INDL,C,D,STD,USD,175.1000,237.1000,85.2000,A,2520
062897,12/31/2010,2010,INDL,C,D,STD,USD,225.6000,299.7000,80.7000,A,2520
062897,12/31/2011,2011,INDL,C,D,STD,USD,218.3000,295.3000,95.4000,A,2520
062897,12/31/2012,2012,INDL,C,D,STD,USD,193.0000,272.8000,106.4000,A,2520
062897,12/31/2013,2013,INDL,C,D,STD,USD,274.2000,360.4000,107.2000,A,2520
062897,12/31/2014,2014,INDL,C,D,STD,USD,214.4000,298.2000,117.0000,A,2520
062897,12/31/2015,2015,INDL,C,D,STD,USD,185.8000,259.9000,106.4000,A,2520
062897,12/31/2016,2016,INDL,C,D,STD,USD,223.6000,301.3000,108.3000,A,2520
062897,12/31/2017,2017,INDL,C,D,STD,USD,-265.4000,185.1000,123.3000,A,2520
062897,12/31/2018,2018,INDL,C,D,STD,USD,155.9000,276.2000,124.5000,A,2520
062897,12/31/2019,2019,INDL,C,D,STD,USD,12.4000,103.4000,98.9000,A,2520
062897,12/31/2020,2020,INDL,C,D,STD,USD,112.2000,212.3000,70.9000,A,2520
063593,02/29/2000,1999,INDL,C,D,STD,USD,3.2030,4.9730,2.0310,A,2520
063593,02/28/2001,2000,INDL,C,D,STD,USD,1.4330,2.3200,1.5040,A,2520
063593,02/28/2002,2001,INDL,C,D,STD,USD,2.1030,3.5080,0.9840,A,2520
063593,02/28/2003,2002,INDL,C,D,STD,USD,0.0070,5.2990,1.6190,A,2520
063593,02/29/2004,2003,INDL,C,D,STD,USD,3.4880,5.8670,1.5460,A,2520
063593,02/28/2005,2004,INDL,C,D,STD,USD,3.9550,3.8360,1.4940,A,2520
063593,02/28/2006,2005,INDL,C,D,STD,USD,0.9980,1.9200,1.0000,A,2520
063593,02/28/2007,2006,INDL,C,D,STD,USD,-5.5730,-4.8500,1.2000,A,2520
063593,02/29/2008,2007,INDL,C,D,STD,USD,2.1960,5.7080,2.7000,A,2520
063593,02/28/2009,2008,INDL,C,D,STD,USD,-7.2550,-6.1650,1.8000,A,2520
063593,02/28/2010,2009,INDL,C,D,STD,USD,8.9770,12.5560,4.1000,A,2520
063593,02/28/2011,2010,INDL,C,D,STD,USD,9.4340,13.8060,3.9000,A,2520
063593,02/29/2012,2011,INDL,C,D,STD,USD,10.2210,15.2430,4.6000,A,2520
063593,02/28/2013,2012,INDL,C,D,STD,USD,8.1390,12.1160,3.7000,A,2520
063593,02/28/2014,2013,INDL,C,D,STD,USD,16.0880,20.3990,2.6000,A,2520
063593,02/28/2015,2014,INDL,C,D,STD,USD,1.8600,2.8780,2.1000,A,2520
063593,02/29/2016,2015,INDL,C,D,STD,USD,3.9760,6.8410,2.6000,A,2520
063593,02/28/2017,2016,INDL,C,D,STD,USD,7.3660,11.0570,5.4000,A,2520
063593,02/28/2018,2017,INDL,C,D,STD,USD,7.9450,14.2700,3.4000,A,2520
063593,02/28/2019,2018,INDL,C,D,STD,USD,-3.0200,-3.9700,0.9000,A,2520
063593,02/29/2020,2019,INDL,C,D,STD,USD,-12.1420,-12.7830,0.5000,A,2520
063593,02/28/2021,2020,INDL,C,D,STD,USD,6.8980,9.4820,2.6000,A,2520
064539,03/31/2000,1999,INDL,C,D,STD,USD,9.0380,11.4440,2.8610,A,2520
064539,03/31/2001,2000,INDL,C,D,STD,USD,2.1820,3.1640,1.4550,A,2520
064539,03/31/2002,2001,INDL,C,D,STD,USD,-8.4340,-8.3860,1.2790,A,2520
064539,03/31/2003,2002,INDL,C,D,STD,USD,2.5650,3.1840,0.4190,A,2520
064539,03/31/2004,2003,INDL,C,D,STD,USD,-5.3090,-3.0080,0.0000,A,2520
064539,03/31/2005,2004,INDL,C,D,STD,USD,-7.1030,-8.3470,1.7910,A,2520
064539,03/31/2006,2005,INDL,C,D,STD,USD,-35.3550,-33.5770,0.4870,A,2520
064891,03/31/2000,1999,INDL,C,D,STD,USD,143.4970,248.8860,112.2020,A,2520
064891,03/31/2001,2000,INDL,C,D,STD,USD,59.2620,97.9540,72.5990,A,2520
064891,03/31/2002,2001,INDL,C,D,STD,USD,172.5000,275.9990,58.3280,A,2520
