gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,cshi,csho,costat,ggroup,New Issues (IPOs are 0),Stock Split,,* Assuming all new stock offerings happen after stock split
164416,20081231,2008,INDL,C,D,STD,IRBT,IROBOT CORP,USD,24.811,24.811,A,2520,0.316,0.984602564,,
164416,20091231,2009,INDL,C,D,STD,IRBT,IROBOT CORP,USD,25.092,25.092,A,2520,0.281,0.998607076,,
164416,20101231,2010,INDL,C,D,STD,IRBT,IROBOT CORP,USD,25.845,25.845,A,2520,0.753,1.018602451,,
164416,20111231,2011,INDL,C,D,STD,IRBT,IROBOT CORP,USD,27.217,27.217,A,2520,1.372,1.023272426,,
164416,20121231,2012,INDL,C,D,STD,IRBT,IROBOT CORP,USD,27.782,27.782,A,2520,0.565,0.97177236,,
164416,20131231,2013,INDL,C,D,STD,IRBT,IROBOT CORP,USD,28.935,28.935,A,2520,1.153,1.020742936,,
164416,20141231,2014,INDL,C,D,STD,IRBT,IROBOT CORP,USD,29.645,29.645,A,2520,0.71,0.985276522,,
164416,20151231,2015,INDL,C,D,STD,IRBT,IROBOT CORP,USD,29.092,29.092,A,2520,-0.553,0.958392357,,
164416,20161231,2016,INDL,C,D,STD,IRBT,IROBOT CORP,USD,27.238,27.238,A,2520,-1.854,0.954413259,,
164416,20171231,2017,INDL,C,D,STD,IRBT,IROBOT CORP,USD,27.945,27.945,A,2520,0.707,1.100890325,,
164416,20181231,2018,INDL,C,D,STD,IRBT,IROBOT CORP,USD,27.788,27.788,A,2520,-0.157,0.969845037,,
164416,20191231,2019,INDL,C,D,STD,IRBT,IROBOT CORP,USD,28.352,28.352,A,2520,0.564,1.02609388,,
164416,20201231,2020,INDL,C,D,STD,IRBT,IROBOT CORP,USD,28.184,28.184,A,2520,-0.168,0.974685295,,
164416,20211231,2021,INDL,C,D,STD,IRBT,IROBOT CORP,USD,,26.954,A,2520,-28.184,0.96209309,,
164755,20031231,2003,INDL,C,D,STD,CROX,CROCS INC,USD,0,0,A,2520,0,1,,
164755,20041231,2004,INDL,C,D,STD,CROX,CROCS INC,USD,0,0,A,2520,0,#DIV/0!,,
164755,20051231,2005,INDL,C,D,STD,CROX,CROCS INC,USD,17.45,17.45,A,2520,17.45,#DIV/0!,,
164755,20061231,2006,INDL,C,D,STD,CROX,CROCS INC,USD,39.341,39.341,A,2520,21.891,1.127249284,,
164755,20071231,2007,INDL,C,D,STD,CROX,CROCS INC,USD,82.722,82.198,A,2520,43.381,1.342402665,,
164755,20081231,2008,INDL,C,D,STD,CROX,CROCS INC,USD,83.544,83.02,A,2520,0.822,0.661097795,,
164755,20091231,2009,INDL,C,D,STD,CROX,CROCS INC,USD,86.225,85.66,A,2520,2.681,1.021683643,,
164755,20101231,2010,INDL,C,D,STD,CROX,CROCS INC,USD,88.601,88.066,A,2520,2.376,0.996887063,,
164755,20111231,2011,INDL,C,D,STD,CROX,CROCS INC,USD,90.306,89.807,A,2520,1.705,0.992978926,,
164755,20121231,2012,INDL,C,D,STD,CROX,CROCS INC,USD,91.047,88.663,A,2520,0.741,0.968867471,,
164755,20131231,2013,INDL,C,D,STD,CROX,CROCS INC,USD,91.663,88.45,A,2520,0.616,0.989329336,,
164755,20141231,2014,INDL,C,D,STD,CROX,CROCS INC,USD,92.325,78.517,A,2520,0.662,0.881559742,,
164755,20151231,2015,INDL,C,D,STD,CROX,CROCS INC,USD,93.101,72.851,A,2520,0.776,0.920079819,,
164755,20161231,2016,INDL,C,D,STD,CROX,CROCS INC,USD,93.887,73.6,A,2520,0.786,0.999633287,,
164755,20171231,2017,INDL,C,D,STD,CROX,CROCS INC,USD,94.778,68.791,A,2520,0.891,0.924784234,,
164755,20181231,2018,INDL,C,D,STD,CROX,CROCS INC,USD,102.962,73.306,A,2520,8.184,1.052007692,,
164755,20191231,2019,INDL,C,D,STD,CROX,CROCS INC,USD,104.028,68.232,A,2520,1.066,0.837305191,,
164755,20201231,2020,INDL,C,D,STD,CROX,CROCS INC,USD,104.988,65.856,A,2520,0.96,0.950330457,,
164758,20001231,2000,INDL,C,D,STD,DEIX,DEI HOLDINGS INC,USD,,,I,2520,0,1,,
164758,20011231,2001,INDL,C,D,STD,DEIX,DEI HOLDINGS INC,USD,,,I,2520,0,#DIV/0!,,
164758,20021231,2002,INDL,C,D,STD,DEIX,DEI HOLDINGS INC,USD,,,I,2520,0,#DIV/0!,,
164758,20031231,2003,INDL,C,D,STD,DEIX,DEI HOLDINGS INC,USD,,,I,2520,0,#DIV/0!,,
164758,20041231,2004,INDL,C,D,STD,DEIX,DEI HOLDINGS INC,USD,17.361,17.361,I,2520,17.361,#DIV/0!,,
164758,20051231,2005,INDL,C,D,STD,DEIX,DEI HOLDINGS INC,USD,24.769,24.769,I,2520,7.408,0.713351765,,
164758,20061231,2006,INDL,C,D,STD,DEIX,DEI HOLDINGS INC,USD,25.164,25.164,I,2520,0.395,0.78204929,,
164758,20071231,2007,INDL,C,D,STD,DEIX,DEI HOLDINGS INC,USD,25.42,25.42,I,2520,0.256,0.994561603,,
165052,20031231,2003,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,32.408,32.408,A,2520,0,1,,
165052,20041231,2004,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,33.098,33.098,A,2520,0.69,1.021291039,,
165052,20051231,2005,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,46.423,46.423,A,2520,13.325,1.373949331,,
165052,20061231,2006,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,47.806,47.806,A,2520,1.383,0.800127201,,
165052,20071231,2007,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,48.69,48.69,A,2520,0.884,0.989855455,,
165052,20081231,2008,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,49.309,49.309,A,2520,0.619,0.994654456,,
165052,20091231,2009,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,50.248,50.248,A,2520,0.939,1.006409229,,
165052,20101231,2010,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,51.16,51.16,A,2520,0.912,0.999472522,,
165052,20111231,2011,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,51.746,51.746,A,2520,0.586,0.993739438,,
165052,20121231,2012,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,104.761,104.761,A,2520,53.015,2.00185355,,
165052,20131231,2013,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,105.814,105.814,A,2520,1.053,0.670659669,,
165052,20141231,2014,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,213.896,213.896,A,2520,108.082,2.001515903,,
165052,20151231,2015,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,216.096,216.096,A,2520,2.2,0.671151445,,
165052,20161231,2016,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,438.439,438.439,A,2520,222.343,2.008460989,,
165052,20171231,2017,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,442.083,442.083,A,2520,3.644,0.669030028,,
165052,20181231,2018,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,448.582,448.582,A,2520,6.499,1.006405266,,
165052,20191231,2019,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,451.767,451.767,A,2520,3.185,0.99271778,,
165052,20201231,2020,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,455.007,455.007,A,2520,3.24,1.000120892,,
165052,20211231,2021,INDL,C,D,STD,UAA,UNDER ARMOUR INC,USD,,476.087,A,2520,-455.007,1.03893097,,
165261,20031231,2003,INDL,C,D,STD,AMAX.1,A-MAX TECHNOLOGY -ADR -REDH,USD,24,24,I,2520,0,1,,
165261,20041231,2004,INDL,C,D,STD,AMAX.1,A-MAX TECHNOLOGY -ADR -REDH,USD,29.996,29.996,I,2520,5.996,1.249833333,,
165361,20041231,2004,INDL,C,D,STD,GRBUQ,GREEN BUILDERS INC,USD,,,I,2520,0,1,,
165361,20051231,2005,INDL,C,D,STD,GRBUQ,GREEN BUILDERS INC,USD,17.707,17.707,I,2520,17.707,#DIV/0!,,
165361,20061231,2006,INDL,C,D,STD,GRBUQ,GREEN BUILDERS INC,USD,18.056,18.056,I,2520,0.349,0.50985486,,
165361,20070930,2007,INDL,C,D,STD,GRBUQ,GREEN BUILDERS INC,USD,23.136,23.136,I,2520,5.08,1.257049715,,
165361,20080930,2008,INDL,C,D,STD,GRBUQ,GREEN BUILDERS INC,USD,23.136,23.136,I,2520,0,0.819960306,,
165361,20090930,2009,INDL,C,D,STD,GRBUQ,GREEN BUILDERS INC,USD,23.136,23.136,I,2520,0,1,,
165361,20100930,2010,INDL,C,D,STD,GRBUQ,GREEN BUILDERS INC,USD,22.849,22.849,I,2520,-0.287,0.98759509,,
165656,20030630,2003,INDL,C,D,STD,BRLCQ,SYNTAX-BRILLIAN CORP,USD,,,I,2520,0,1,,
165656,20040630,2004,INDL,C,D,STD,BRLCQ,SYNTAX-BRILLIAN CORP,USD,,,I,2520,0,#DIV/0!,,
165656,20050630,2005,INDL,C,D,STD,BRLCQ,SYNTAX-BRILLIAN CORP,USD,,,I,2520,0,#DIV/0!,,
165656,20060630,2006,INDL,C,D,STD,BRLCQ,SYNTAX-BRILLIAN CORP,USD,48.846,48.846,I,2520,48.846,#DIV/0!,,
165656,20070630,2007,INDL,C,D,STD,BRLCQ,SYNTAX-BRILLIAN CORP,USD,89.882,89.882,I,2520,41.036,0.920054866,,
165728,20061231,2006,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,19.972,19.972,A,2520,0,1,,
165728,20071231,2007,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,11.379,11.379,A,2520,-8.593,0.569747647,,
165728,20081231,2008,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,12.374,12.374,A,2520,0.995,4.44149318,,
165728,20091231,2009,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,13.56,13.56,A,2520,1.186,1.014286783,,
165728,20101231,2010,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,14.751,14.751,A,2520,1.191,1.000339075,,
165728,20111231,2011,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,14.761,14.761,A,2520,0.01,0.925918956,,
165728,20121231,2012,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,14.772,14.772,A,2520,0.011,1.0000677,,
165728,20131231,2013,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,14.781,14.781,A,2520,0.009,0.999864709,,
165728,20141231,2014,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,14.784,14.784,A,2520,0.003,0.99959432,,
165728,20151231,2015,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,14.786,14.786,A,2520,0.002,0.999932373,,
165728,20161231,2016,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,14.788,14.788,A,2520,0.002,1,,
165728,20171231,2017,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,14.796,14.796,A,2520,0.008,1.00040568,,
165728,20181231,2018,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,14.798,14.798,A,2520,0.002,0.999594704,,
165728,20191231,2019,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,14.802,14.802,A,2520,0.004,1.000135135,,
165728,20201231,2020,INDL,C,D,STD,EVK,EVER-GLORY INTL GROUP INC,USD,14.809,14.809,A,2520,0.007,1.000202621,,
165753,20090630,2009,INDL,C,D,STD,ARUZQ,AURASOUND INC,USD,,,I,2520,0,1,,
165753,20100630,2010,INDL,C,D,STD,ARUZQ,AURASOUND INC,USD,4.679,4.679,I,2520,4.679,#DIV/0!,,
165753,20110630,2011,INDL,C,D,STD,ARUZQ,AURASOUND INC,USD,16.63,16.63,I,2520,11.951,1.777089122,,
166711,20051231,2005,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,14.11,14.11,A,2520,0,1,,
166711,20061231,2006,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,34.943,34.943,A,2520,20.833,2.476470588,,
166711,20071231,2007,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,36.003,36.003,A,2520,1.06,0.645492685,,
166711,20081231,2008,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,36.003,36.003,A,2520,0,0.971400049,,
166711,20091231,2009,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,36.003,36.003,A,2520,0,1,,
166711,20101231,2010,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,36.003,36.003,A,2520,0,1,,
166711,20111231,2011,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,36.003,36.003,A,2520,0,1,,
166711,20121231,2012,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,2.876,2.876,A,2520,-33.127,0.079882232,,
166711,20131231,2013,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,25.285,25.058,A,2520,22.409,-0.828336253,,
166711,20141231,2014,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,39.694,39.496,A,2520,14.409,0.832072808,,
166711,20151231,2015,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,60.48,60.48,A,2520,20.786,1.121973843,,
166711,20161231,2016,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,62.602,62.504,A,2520,2.122,0.769128541,,
166711,20171231,2017,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,63.653,63.228,A,2520,1.051,0.97836784,,
166711,20181231,2018,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,65.99,64.328,A,2520,2.337,1.000762302,,
166711,20191231,2019,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,66.877,65.781,A,2520,0.887,0.986739668,,
166711,20201231,2020,INDL,C,D,STD,SQBGQ,SEQUENTIAL BRANDS GROUP INC,USD,1.688,1.657,A,2520,-65.189,0.024854503,,
170430,20111231,2011,INDL,C,D,STD,SILO,SILO PHARMA INC,USD,30.631,30.631,A,2520,0,1,,
170430,20121231,2012,INDL,C,D,STD,SILO,SILO PHARMA INC,USD,30.631,30.631,A,2520,0,1,,
170430,20131231,2013,INDL,C,D,STD,SILO,SILO PHARMA INC,USD,40.606,40.606,A,2520,9.975,1.325650485,,
170430,20141231,2014,INDL,C,D,STD,SILO,SILO PHARMA INC,USD,50.582,50.582,A,2520,9.976,1.00001977,,
170430,20151231,2015,INDL,C,D,STD,SILO,SILO PHARMA INC,USD,50.582,50.582,A,2520,0,0.835265365,,
170430,20161231,2016,INDL,C,D,STD,SILO,SILO PHARMA INC,USD,50.082,50.082,A,2520,-0.5,0.990115061,,
170430,20171231,2017,INDL,C,D,STD,SILO,SILO PHARMA INC,USD,50.082,50.082,A,2520,0,1.010084305,,
170430,20181231,2018,INDL,C,D,STD,SILO,SILO PHARMA INC,USD,23.417,23.417,A,2520,-26.665,0.46757318,,
170430,20191231,2019,INDL,C,D,STD,SILO,SILO PHARMA INC,USD,23.604,23.604,A,2520,0.187,-7.267241379,,
170430,20201231,2020,INDL,C,D,STD,SILO,SILO PHARMA INC,USD,85.142,85.142,A,2520,61.538,3.578748266,,
170904,20071231,2007,INDL,C,D,STD,TUMI,TUMI HOLDINGS INC,USD,,,I,2520,0,1,,
170904,20081231,2008,INDL,C,D,STD,TUMI,TUMI HOLDINGS INC,USD,,,I,2520,0,#DIV/0!,,
170904,20091231,2009,INDL,C,D,STD,TUMI,TUMI HOLDINGS INC,USD,,,I,2520,0,#DIV/0!,,
170904,20101231,2010,INDL,C,D,STD,TUMI,TUMI HOLDINGS INC,USD,50.62,50.62,I,2520,50.62,#DIV/0!,,
170904,20111231,2011,INDL,C,D,STD,TUMI,TUMI HOLDINGS INC,USD,50.62,50.62,I,2520,0,0.5,,
170904,20121231,2012,INDL,C,D,STD,TUMI,TUMI HOLDINGS INC,USD,68.144,67.867,I,2520,17.524,1.340715132,,
170904,20131231,2013,INDL,C,D,STD,TUMI,TUMI HOLDINGS INC,USD,68.144,67.867,I,2520,0,0.794779309,,
170904,20141231,2014,INDL,C,D,STD,TUMI,TUMI HOLDINGS INC,USD,68.147,67.869,I,2520,0.003,1.000029469,,
170904,20151231,2015,INDL,C,D,STD,TUMI,TUMI HOLDINGS INC,USD,68.159,67.395,I,2520,0.012,0.992972065,,
171045,20121231,2012,INDL,C,D,STD,LLL,JX LUXVENTURE LIMITED,USD,2.311,2.311,A,2520,0,1,,
171045,20131231,2013,INDL,C,D,STD,LLL,JX LUXVENTURE LIMITED,USD,2.311,2.311,A,2520,0,1,,
171045,20141231,2014,INDL,C,D,STD,LLL,JX LUXVENTURE LIMITED,USD,25.417,25.417,A,2520,23.106,10.99826915,,
171045,20151231,2015,INDL,C,D,STD,LLL,JX LUXVENTURE LIMITED,USD,25.417,25.417,A,2520,0,0.523813449,,
171045,20161231,2016,INDL,C,D,STD,LLL,JX LUXVENTURE LIMITED,USD,26.52,26.52,A,2520,1.103,1.043396152,,
171045,20171231,2017,INDL,C,D,STD,LLL,JX LUXVENTURE LIMITED,USD,1.986,1.986,A,2520,-24.534,0.071896608,,
171045,20181231,2018,INDL,C,D,STD,LLL,JX LUXVENTURE LIMITED,USD,2.271,2.271,A,2520,0.285,-0.100718467,,
171045,20191231,2019,INDL,C,D,STD,LLL,JX LUXVENTURE LIMITED,USD,2.591,2.591,A,2520,0.32,1.013693271,,
171045,20201231,2020,INDL,C,D,STD,LLL,JX LUXVENTURE LIMITED,USD,3.409,3.409,A,2520,0.818,1.171075232,,
175319,20040630,2004,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,,,A,2520,0,1,,
175319,20050630,2005,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,,,A,2520,0,#DIV/0!,,
175319,20060630,2006,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,,,A,2520,0,#DIV/0!,,
175319,20071231,2007,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,95.232,95.232,A,2520,95.232,#DIV/0!,,
175319,20081231,2008,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,93.52,93.52,A,2520,-1.712,0.491011425,,
175319,20091231,2009,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,95.397,95.397,A,2520,1.877,1.039092454,,
175319,20101231,2010,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,96.207,96.207,A,2520,0.81,0.989030985,,
175319,20111231,2011,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,97.517,97.517,A,2520,1.31,1.005153736,,
175319,20121231,2012,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,98.27,98.27,A,2520,0.753,0.994363888,,
175319,20131231,2013,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,99.455,99.455,A,2520,1.185,1.004362623,,
175319,20141231,2014,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,100.197,100.197,A,2520,0.742,0.995598172,,
175319,20151231,2015,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,391.653,391.653,A,2520,291.456,3.8800959,,
175319,20161231,2016,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,378.687,378.687,A,2520,-12.966,0.554358089,,
175319,20171231,2017,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,360.126,360.126,A,2520,-18.561,0.984701453,,
175319,20181231,2018,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,361.33,361.33,A,2520,1.204,1.057865999,,
175319,20191231,2019,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,362.449,362.449,A,2520,1.119,0.999765539,,
175319,20201231,2020,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,348.802,348.802,A,2520,-13.647,0.959385865,,
175319,20211231,2021,INDL,C,D,STD,HBI,HANESBRANDS INC,USD,,349.204,A,2520,-348.802,1.041917919,,
175402,20051231,2005,INDL,C,D,STD,TVPC,TWIN VEE POWERCATS INC,USD,,,A,2520,0,1,,
175402,20061231,2006,INDL,C,D,STD,TVPC,TWIN VEE POWERCATS INC,USD,6.493,6.493,A,2520,6.493,#DIV/0!,,
175402,20071231,2007,INDL,C,D,STD,TVPC,TWIN VEE POWERCATS INC,USD,8.277,8.277,A,2520,1.784,0.637378716,,
175402,20081231,2008,INDL,C,D,STD,TVPC,TWIN VEE POWERCATS INC,USD,8.67,8.67,A,2520,0.393,0.861743365,,
175402,20091231,2009,INDL,C,D,STD,TVPC,TWIN VEE POWERCATS INC,USD,8.657,8.657,A,2520,-0.013,0.955202472,,
175402,20101231,2010,INDL,C,D,STD,TVPC,TWIN VEE POWERCATS INC,USD,9.683,9.683,A,2520,1.026,1.120198982,,
175402,20111231,2011,INDL,C,D,STD,TVPC,TWIN VEE POWERCATS INC,USD,9.683,9.083,A,2520,0,0.848165095,,
176040,20031231,2003,INDL,C,D,STD,4004B,VISANT HOLDING CORP,USD,,,A,2520,0,1,,
176040,20041231,2004,INDL,C,D,STD,4004B,VISANT HOLDING CORP,USD,,,A,2520,0,#DIV/0!,,
176040,20051231,2005,INDL,C,D,STD,4004B,VISANT HOLDING CORP,USD,,,A,2520,0,#DIV/0!,,
176040,20061231,2006,INDL,C,D,STD,4004B,VISANT HOLDING CORP,USD,,,A,2520,0,#DIV/0!,,
176040,20071231,2007,INDL,C,D,STD,4004B,VISANT HOLDING CORP,USD,5.977,5.976,A,2520,5.977,#DIV/0!,,
176040,20081231,2008,INDL,C,D,STD,4004B,VISANT HOLDING CORP,USD,5.98,5.979,A,2520,0.003,0.500209153,,
176040,20091231,2009,INDL,C,D,STD,4004B,VISANT HOLDING CORP,USD,5.966,5.965,A,2520,-0.014,0.997158141,,
176040,20101231,2010,INDL,C,D,STD,4004B,VISANT HOLDING CORP,USD,,5.967,A,2520,-5.966,1.002688624,,
176083,20041231,2004,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,4.883,4.883,I,2520,0,1,,
176083,20051231,2005,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,5.581,5.581,I,2520,0.698,1.142944911,,
176083,20070331,2006,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,11.066,11.066,I,2520,5.485,1.762382545,,
176083,20080331,2007,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,12.077,12.077,I,2520,1.011,0.729684007,,
176083,20090331,2008,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,13.343,13.343,I,2520,1.266,1.019483496,,
176083,20100331,2009,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,12.398,12.398,I,2520,-0.945,0.848654939,,
176083,20110331,2010,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,19.244,19.244,I,2520,6.846,1.680258448,,
176083,20120331,2011,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,20.994,20.994,I,2520,1.75,0.804676121,,
176083,20130331,2012,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,5.905,5.905,I,2520,-15.089,0.259628913,,
176083,20140331,2013,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,6.129,6.129,I,2520,0.224,-0.667356272,,
176083,20150331,2014,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,6.564,6.564,I,2520,0.435,1.033212655,,
176083,20160331,2015,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,7.5,7.5,I,2520,0.936,1.071581655,,
176083,20170331,2016,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,33.477,33.477,I,2520,25.977,3.968349929,,
176083,20180331,2017,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,34.328,34.328,I,2520,0.851,0.57738756,,
176083,20190331,2018,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,34.328,34.328,I,2520,0,0.975809432,,
176083,20200331,2019,INDL,C,D,STD,AERO,AEROGROW INTERNATIONAL INC,USD,34.328,34.328,I,2520,0,1,,
176235,20021231,2002,INDL,C,D,STD,HLYS,HEELYS INC,USD,,,I,2520,0,1,,
176235,20031231,2003,INDL,C,D,STD,HLYS,HEELYS INC,USD,,,I,2520,0,#DIV/0!,,
176235,20041231,2004,INDL,C,D,STD,HLYS,HEELYS INC,USD,13.989,13.989,I,2520,13.989,#DIV/0!,,
176235,20051231,2005,INDL,C,D,STD,HLYS,HEELYS INC,USD,13.989,13.989,I,2520,0,0.5,,
176235,20061231,2006,INDL,C,D,STD,HLYS,HEELYS INC,USD,27.042,27.042,I,2520,13.053,1.933090285,,
176235,20071231,2007,INDL,C,D,STD,HLYS,HEELYS INC,USD,27.075,27.075,I,2520,0.033,0.675271231,,
176235,20081231,2008,INDL,C,D,STD,HLYS,HEELYS INC,USD,27.571,27.571,I,2520,0.496,1.017079829,,
176235,20091231,2009,INDL,C,D,STD,HLYS,HEELYS INC,USD,27.571,27.571,I,2520,0,0.982328001,,
176235,20101231,2010,INDL,C,D,STD,HLYS,HEELYS INC,USD,27.571,27.571,I,2520,0,1,,
176235,20111231,2011,INDL,C,D,STD,HLYS,HEELYS INC,USD,27.571,27.571,I,2520,0,1,,
176752,20110831,2011,INDL,C,D,STD,LBAS,LOCATION BASED TECHNOLOGIES,USD,,,A,2520,0,1,,
176752,20120831,2012,INDL,C,D,STD,LBAS,LOCATION BASED TECHNOLOGIES,USD,197.861,197.861,A,2520,197.861,#DIV/0!,,
176752,20130831,2013,INDL,C,D,STD,LBAS,LOCATION BASED TECHNOLOGIES,USD,211.918,211.918,A,2520,14.057,0.535522412,,
176752,20140831,2014,INDL,C,D,STD,LBAS,LOCATION BASED TECHNOLOGIES,USD,241.095,241.095,A,2520,29.177,1.066910056,,
177187,20061231,2006,INDL,C,D,STD,MEDH,MEDX HOLDINGS INC,USD,21.25,21.25,A,2520,0,1,,
177187,20071231,2007,INDL,C,D,STD,MEDH,MEDX HOLDINGS INC,USD,41.926,41.926,A,2520,20.676,1.972988235,,
177187,20081231,2008,INDL,C,D,STD,MEDH,MEDX HOLDINGS INC,USD,43.344,43.344,A,2520,1.418,0.692374046,,
177465,20071231,2007,INDL,C,D,STD,DEER,DEER CONSUMER PRODUCTS INC,USD,18.05,18.05,A,2520,0,1,,
177465,20081231,2008,INDL,C,D,STD,DEER,DEER CONSUMER PRODUCTS INC,USD,22.6,22.6,A,2520,4.55,1.252077562,,
177465,20091231,2009,INDL,C,D,STD,DEER,DEER CONSUMER PRODUCTS INC,USD,32.632,32.632,A,2520,10.032,1.201915285,,
177465,20101231,2010,INDL,C,D,STD,DEER,DEER CONSUMER PRODUCTS INC,USD,33.593,33.593,A,2520,0.961,0.787385149,,
177465,20111231,2011,INDL,C,D,STD,DEER,DEER CONSUMER PRODUCTS INC,USD,33.593,33.593,A,2520,0,0.972188459,,
177549,20100531,2009,INDL,C,D,STD,DOMK,DOMARK INTERNATIONAL INC,USD,36.461,36.461,I,2520,0,1,,
177549,20110531,2010,INDL,C,D,STD,DOMK,DOMARK INTERNATIONAL INC,USD,36.461,36.461,I,2520,0,1,,
177549,20120531,2011,INDL,C,D,STD,DOMK,DOMARK INTERNATIONAL INC,USD,29.005,29.005,I,2520,-7.456,0.795507529,,
177549,20130531,2012,INDL,C,D,STD,DOMK,DOMARK INTERNATIONAL INC,USD,54.615,54.615,I,2520,25.61,2.534456355,,
