,gvkey,datadate,fyear,fyr,acominc,act,ap,at,ch,citotal,cshpri,dltt,dvt,ebit,ebitda,gp,icapt,invt,lt,opeps,revt,seq,txdi,txp,txt,sic,ni,pi,txpd
850,12615,12/31/2003,2003,12,0.0,0.0,55.0,746.0,3.0,50.0,14.0,179.0,1.0,144.0,147.0,275.0,582.0,657.0,344.0,5.0,1069.0,402.0,6.0,0.0,53.0,1531,91.0,135.0,41.0
851,12615,12/31/2004,2004,12,0.0,0.0,51.0,978.0,2.0,50.0,14.0,317.0,1.0,159.0,162.0,301.0,804.0,866.0,490.0,6.0,1174.0,487.0,2.0,0.0,59.0,1531,100.0,151.0,55.0
852,12615,12/31/2005,2005,12,0.0,0.0,73.0,1329.0,25.0,100.0,14.0,511.0,1.0,175.0,178.0,343.0,1104.0,1143.0,737.0,7.0,1347.0,592.0,0.0,0.0,60.0,1531,38.0,161.0,51.0
853,12615,12/31/2006,2006,12,0.0,0.0,81.0,1477.0,11.0,38.0,13.0,646.0,1.0,83.0,88.0,278.0,1263.0,1242.0,860.0,3.0,1359.0,617.0,-29.0,0.0,21.0,1531,-129.0,60.0,57.0
854,12615,12/31/2007,2007,12,0.0,0.0,66.0,1117.0,1.0,-129.0,13.0,320.0,8.0,-135.0,-131.0,40.0,902.0,851.0,536.0,-7.0,1017.0,581.0,-27.0,0.0,-59.0,1531,-246.0,-151.0,10.0
855,12615,12/31/2008,2008,12,0.0,0.0,27.0,693.0,32.0,-246.0,14.0,230.0,5.0,-206.0,-202.0,-73.0,563.0,553.0,360.0,-11.0,608.0,333.0,67.0,0.0,30.0,1531,-63.0,-216.0,0.0
856,12615,12/31/2009,2009,12,0.0,0.0,38.0,663.0,109.0,-63.0,16.0,205.0,0.0,-83.0,-79.0,23.0,532.0,455.0,337.0,-6.0,569.0,326.0,0.0,0.0,-31.0,1531,-27.0,-93.0,0.0
857,12615,12/31/2010,2010,12,0.0,0.0,29.0,661.0,81.0,-27.0,18.0,244.0,0.0,-10.0,-6.0,96.0,547.0,494.0,358.0,-2.0,616.0,303.0,0.0,0.0,-2.0,1531,-34.0,-28.0,0.0
858,12615,12/31/2011,2011,12,0.0,0.0,41.0,664.0,59.0,-34.0,18.0,244.0,0.0,-18.0,-15.0,81.0,518.0,524.0,391.0,-2.0,566.0,273.0,0.0,0.0,-1.0,1531,13.0,-34.0,-1.0
859,12615,12/31/2012,2012,12,0.0,0.0,47.0,831.0,145.0,13.0,19.0,296.0,0.0,26.0,31.0,150.0,631.0,627.0,495.0,0.0,761.0,335.0,0.0,0.0,-1.0,1531,151.0,12.0,0.0
860,12615,12/31/2013,2013,12,0.0,0.0,70.0,1110.0,128.0,151.0,23.0,379.0,3.0,58.0,60.0,208.0,872.0,772.0,617.0,1.0,1036.0,492.0,-111.0,0.0,-111.0,1531,50.0,41.0,0.0
861,12615,12/31/2014,2014,12,0.0,0.0,75.0,1211.0,15.0,50.0,24.0,411.0,4.0,82.0,85.0,255.0,956.0,1011.0,667.0,1.0,1215.0,544.0,16.0,0.0,18.0,1531,51.0,69.0,2.0
862,12615,12/31/2015,2015,12,0.0,0.0,86.0,1415.0,10.0,51.0,24.0,488.0,4.0,111.0,115.0,303.0,1084.0,1239.0,818.0,2.0,1418.0,596.0,32.0,0.0,35.0,1531,56.0,86.0,2.0
863,12615,12/31/2016,2016,12,0.0,0.0,103.0,1548.0,135.0,56.0,24.0,484.0,4.0,108.0,113.0,334.0,1139.0,1369.0,894.0,2.0,1691.0,654.0,31.0,0.0,35.0,1531,72.0,91.0,2.0
864,12615,12/31/2017,2017,12,0.0,0.0,117.0,1864.0,135.0,72.0,25.0,639.0,3.0,138.0,144.0,399.0,1386.0,1586.0,1117.0,2.0,1961.0,747.0,12.0,0.0,48.0,1531,107.0,120.0,36.0
865,12615,12/31/2018,2018,12,0.0,0.0,131.0,2021.0,135.0,107.0,28.0,667.0,0.0,168.0,174.0,455.0,1523.0,1844.0,1166.0,3.0,2286.0,855.0,4.0,0.0,33.0,1531,127.0,141.0,25.0
866,12615,12/31/2019,2019,12,0.0,0.0,125.0,2105.0,135.0,127.0,27.0,636.0,0.0,187.0,195.0,497.0,1639.0,1924.0,1102.0,4.0,2500.0,1003.0,3.0,0.0,38.0,1531,239.0,166.0,36.0
867,12615,12/31/2020,2020,12,0.0,0.0,185.0,2643.0,260.0,239.0,28.0,698.0,0.0,319.0,328.0,685.0,1957.0,2150.0,1384.0,8.0,3046.0,1258.0,3.0,0.0,70.0,1531,396.0,310.0,63.0
869,12616,03/31/2000,1999,3,-12.0,1243.0,137.0,2314.0,485.0,33.0,30.0,13.0,20.0,103.0,134.0,776.0,1721.0,248.0,606.0,2.0,1615.0,1689.0,-5.0,29.0,48.0,2340,86.0,121.0,48.0
870,12616,03/31/2001,2000,3,-12.0,1031.0,125.0,1850.0,328.0,33.0,30.0,7.0,20.0,76.0,102.0,619.0,1395.0,203.0,462.0,3.0,1290.0,1374.0,30.0,24.0,72.0,2340,37.0,170.0,40.0
871,12616,03/31/2002,2001,3,-24.0,959.0,107.0,1687.0,266.0,33.0,29.0,9.0,15.0,59.0,86.0,601.0,1290.0,187.0,407.0,1.0,1227.0,1267.0,-5.0,15.0,28.0,2340,24.0,66.0,40.0
872,12616,03/31/2003,2002,3,-77.0,1054.0,94.0,1847.0,230.0,33.0,29.0,10.0,17.0,67.0,92.0,689.0,1387.0,206.0,469.0,0.0,1386.0,1362.0,-24.0,23.0,21.0,2340,27.0,47.0,38.0
873,12616,03/31/2004,2003,3,22.0,1181.0,117.0,2157.0,263.0,33.0,29.0,1.0,18.0,58.0,87.0,783.0,1657.0,250.0,501.0,1.0,1566.0,1639.0,31.0,26.0,24.0,2340,63.0,53.0,56.0
874,12616,03/31/2005,2004,3,25.0,1121.0,120.0,2109.0,225.0,66.0,28.0,0.0,2.0,44.0,75.0,748.0,1659.0,249.0,451.0,2.0,1501.0,1639.0,25.0,3.0,54.0,2340,24.0,120.0,50.0
875,12616,03/31/2006,2005,3,115.0,942.0,104.0,2062.0,99.0,116.0,28.0,0.0,24.0,85.0,115.0,708.0,1608.0,230.0,454.0,1.0,1397.0,1587.0,-16.0,15.0,12.0,2340,76.0,39.0,15.0
876,12616,03/31/2007,2006,3,163.0,790.0,102.0,2128.0,90.0,90.0,28.0,0.0,24.0,109.0,141.0,727.0,1665.0,256.0,463.0,2.0,1415.0,1644.0,30.0,11.0,55.0,2340,49.0,133.0,39.0
877,12616,03/31/2008,2007,3,60.0,989.0,113.0,2419.0,280.0,-83.0,28.0,0.0,30.0,134.0,173.0,866.0,1878.0,300.0,542.0,1.0,1660.0,1853.0,2.0,38.0,58.0,2340,52.0,109.0,25.0
878,12616,03/31/2009,2008,3,-115.0,913.0,117.0,2153.0,231.0,-123.0,28.0,0.0,36.0,102.0,148.0,929.0,1694.0,314.0,459.0,1.0,1737.0,1672.0,5.0,7.0,32.0,2340,27.0,85.0,73.0
879,12616,03/31/2010,2009,3,-61.0,962.0,121.0,2391.0,260.0,88.0,28.0,0.0,37.0,53.0,104.0,943.0,1859.0,343.0,533.0,1.0,1748.0,1837.0,-17.0,22.0,16.0,2340,31.0,43.0,22.0
880,12616,03/31/2011,2010,3,-118.0,1093.0,146.0,2602.0,326.0,-19.0,28.0,2.0,34.0,75.0,132.0,1069.0,2043.0,374.0,561.0,1.0,2002.0,2017.0,-18.0,22.0,24.0,2340,83.0,57.0,43.0
881,12616,03/31/2012,2011,3,-118.0,1180.0,147.0,2682.0,363.0,82.0,28.0,7.0,34.0,130.0,187.0,1148.0,2112.0,398.0,578.0,3.0,2085.0,2081.0,8.0,21.0,50.0,2340,80.0,136.0,44.0
882,12616,03/31/2013,2012,3,9.0,1096.0,130.0,2695.0,264.0,193.0,28.0,16.0,41.0,116.0,167.0,1046.0,2012.0,401.0,698.0,3.0,1881.0,1973.0,-31.0,47.0,38.0,2340,98.0,121.0,45.0
883,12616,03/31/2014,2013,3,132.0,1063.0,113.0,2641.0,297.0,216.0,28.0,7.0,38.0,134.0,183.0,1046.0,2023.0,390.0,625.0,3.0,1881.0,1991.0,3.0,11.0,54.0,2340,70.0,155.0,80.0
884,12616,03/31/2015,2014,3,279.0,1002.0,103.0,2503.0,320.0,236.0,28.0,35.0,38.0,109.0,151.0,884.0,1965.0,357.0,572.0,3.0,1598.0,1907.0,-17.0,17.0,27.0,2340,99.0,100.0,37.0
885,12616,03/31/2016,2015,3,196.0,1039.0,119.0,2604.0,302.0,-3.0,28.0,0.0,37.0,123.0,166.0,994.0,2041.0,395.0,564.0,3.0,1804.0,1995.0,11.0,6.0,42.0,2340,112.0,144.0,51.0
886,12616,03/31/2017,2016,3,196.0,1021.0,117.0,2647.0,305.0,110.0,27.0,1.0,41.0,99.0,144.0,969.0,2088.0,393.0,560.0,3.0,1758.0,2042.0,4.0,26.0,47.0,2340,91.0,160.0,25.0
887,12616,03/31/2018,2017,3,269.0,996.0,118.0,2811.0,277.0,155.0,13.0,1.0,69.0,119.0,171.0,1029.0,2237.0,401.0,574.0,6.0,1842.0,2191.0,6.0,18.0,52.0,2340,3.0,143.0,55.0
888,12616,03/31/2019,2018,3,-38.0,974.0,106.0,2542.0,271.0,-46.0,13.0,0.0,43.0,96.0,147.0,993.0,1996.0,383.0,547.0,1.0,1752.0,1953.0,-26.0,24.0,22.0,2340,32.0,26.0,45.0
889,12616,03/31/2020,2019,3,-53.0,912.0,99.0,2580.0,259.0,18.0,12.0,84.0,45.0,75.0,131.0,1002.0,2031.0,403.0,634.0,2.0,1735.0,1908.0,-53.0,45.0,13.0,2340,63.0,41.0,44.0
891,12689,11/30/2000,2000,11,-2.0,0.0,322.0,2828.0,33.0,251.0,38.0,1592.0,11.0,331.0,373.0,373.0,2304.0,2046.0,2117.0,4.0,3930.0,654.0,16.0,0.0,87.0,1531,214.0,329.0,40.0
892,12689,11/30/2001,2001,11,-4.0,0.0,479.0,3692.0,281.0,251.0,37.0,1706.0,11.0,404.0,448.0,448.0,2862.0,2513.0,2536.0,5.0,4574.0,1092.0,-46.0,0.0,110.0,1531,314.0,352.0,61.0
893,12689,11/30/2002,2002,11,8.0,0.0,521.0,4025.0,329.0,251.0,41.0,1688.0,12.0,521.0,539.0,539.0,3037.0,2722.0,2676.0,7.0,5030.0,1274.0,-52.0,0.0,154.0,1531,370.0,486.0,121.0
894,12689,11/30/2003,2003,11,38.0,0.0,586.0,4235.0,138.0,251.0,39.0,1393.0,11.0,605.0,626.0,1393.0,3075.0,3081.0,2553.0,9.0,5850.0,1592.0,-10.0,0.0,182.0,1531,480.0,580.0,108.0
895,12689,11/30/2004,2004,11,59.0,0.0,794.0,5835.0,234.0,502.0,39.0,2048.0,39.0,787.0,809.0,1748.0,4230.0,4270.0,3653.0,12.0,7052.0,2055.0,-45.0,0.0,236.0,1531,842.0,786.0,191.0
896,12689,11/30/2005,2005,11,28.0,0.0,947.0,7746.0,153.0,811.0,81.0,2464.0,61.0,1366.0,1386.0,2574.0,5461.0,6128.0,4750.0,10.0,9441.0,2851.0,6.0,0.0,453.0,1531,482.0,1373.0,320.0
897,12689,11/30/2006,2006,11,63.0,0.0,1097.0,9014.0,654.0,516.0,78.0,3027.0,78.0,770.0,790.0,2170.0,6138.0,6454.0,5903.0,6.0,11003.0,2922.0,-136.0,0.0,215.0,1531,-930.0,766.0,363.0
898,12689,11/30/2007,2007,11,-23.0,0.0,717.0,5705.0,1343.0,-993.0,77.0,2159.0,77.0,-1240.0,-1222.0,-393.0,4010.0,3312.0,3855.0,-11.0,6416.0,1850.0,218.0,0.0,-46.0,1531,-977.0,-1461.0,140.0
899,12689,11/30/2008,2008,11,-18.0,0.0,550.0,4044.0,1141.0,-971.0,77.0,1662.0,62.0,-787.0,-778.0,-272.0,2492.0,2106.0,3213.0,-8.0,3033.0,830.0,0.0,0.0,8.0,1531,-102.0,-968.0,-123.0
900,12689,11/30/2009,2009,11,-23.0,0.0,348.0,3435.0,1177.0,-107.0,76.0,1801.0,19.0,-232.0,-227.0,80.0,2509.0,1501.0,2728.0,-4.0,1824.0,707.0,0.0,0.0,-210.0,1531,-70.0,-312.0,-236.0
901,12689,11/30/2010,2010,11,-23.0,0.0,235.0,3109.0,908.0,-70.0,76.0,1571.0,19.0,-11.0,-8.0,284.0,2203.0,1696.0,2477.0,-1.0,1589.0,631.0,0.0,0.0,-7.0,1531,-179.0,-77.0,-197.0
902,12689,11/30/2011,2011,11,-27.0,0.0,111.0,2512.0,418.0,-183.0,77.0,1558.0,19.0,-66.0,-64.0,187.0,2001.0,1731.0,2069.0,-3.0,1315.0,442.0,0.0,0.0,-3.0,1531,-59.0,-182.0,0.0
903,12689,11/30/2012,2012,11,-28.0,0.0,121.0,2561.0,525.0,-61.0,77.0,1684.0,10.0,-27.0,-26.0,220.0,2061.0,1706.0,2184.0,-2.0,1560.0,376.0,0.0,0.0,-21.0,1531,39.0,-80.0,-22.0
904,12689,11/30/2013,2013,11,-18.0,0.0,150.0,3193.0,532.0,50.0,82.0,2141.0,8.0,126.0,128.0,393.0,2677.0,2298.0,2657.0,0.0,2097.0,536.0,0.0,0.0,-2.0,1531,918.0,38.0,0.0
905,12689,11/30/2014,2014,11,-22.0,0.0,175.0,4757.0,358.0,914.0,89.0,2354.0,8.0,123.0,126.0,417.0,3950.0,3218.0,3161.0,0.0,2400.0,1595.0,-826.0,0.0,-824.0,1531,84.0,94.0,-1.0
906,12689,11/30/2015,2015,11,-18.0,0.0,185.0,5015.0,560.0,88.0,92.0,2589.0,9.0,145.0,149.0,496.0,4280.0,3313.0,3324.0,0.0,3032.0,1690.0,39.0,0.0,42.0,1531,105.0,127.0,3.0
907,12689,11/30/2016,2016,11,-17.0,0.0,217.0,5131.0,593.0,106.0,85.0,2309.0,8.0,160.0,163.0,557.0,4032.0,3403.0,3408.0,1.0,3594.0,1723.0,40.0,0.0,43.0,1531,180.0,149.0,2.0
908,12689,11/30/2017,2017,11,-17.0,0.0,214.0,5041.0,720.0,179.0,85.0,2014.0,8.0,292.0,295.0,724.0,3941.0,3263.0,3115.0,2.0,4368.0,1926.0,103.0,0.0,109.0,1531,170.0,289.0,4.0
